Latitude (decimal degrees):	51.437
Longitude (decimal degrees):	7.120
Elevation (m):	110
Radiation database:	PVGIS-SARAH3


Slope: 36 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230313:1010,146.47,185.87,32.31,11.71,7.31,0.0
20230313:1110,102.99,136.78,35.25,12.2,7.45,0.0
20230313:1210,289.46,347.6,35.29,12.78,7.52,0.0
20230313:1310,51.9,77.63,32.42,13.79,8.28,0.0
20230313:1410,71.0,100.73,27.09,14.65,8.0,0.0
20230313:1510,64.7,93.34,19.93,14.8,7.45,0.0
20230313:1610,7.24,19.41,11.56,14.69,7.03,0.0
20230313:1710,0.29,6.47,2.49,13.76,5.93,0.0
20230313:1810,0.0,0.0,0.0,12.8,4.97,0.0
20230313:1910,0.0,0.0,0.0,12.23,4.76,0.0
20230313:2010,0.0,0.0,0.0,11.61,4.34,0.0
20230313:2110,0.0,0.0,0.0,11.29,4.62,0.0
20230313:2210,0.0,0.0,0.0,10.56,5.38,0.0
20230313:2310,0.0,0.0,0.0,10.09,5.66,0.0
20230314:0010,0.0,0.0,0.0,9.76,5.59,0.0
20230314:0110,0.0,0.0,0.0,9.12,5.72,0.0
20230314:0210,0.0,0.0,0.0,8.72,5.79,0.0
20230314:0310,0.0,0.0,0.0,8.22,5.66,0.0
20230314:0410,0.0,0.0,0.0,7.86,5.45,0.0
20230314:0510,0.0,0.0,0.0,7.77,5.24,0.0
20230314:0610,0.0,2.77,2.6,7.69,5.03,0.0
20230314:0710,50.29,74.63,11.69,8.47,5.45,0.0
20230314:0810,60.22,85.95,20.09,8.74,5.45,0.0
20230314:0910,54.52,79.48,27.31,9.34,4.97,0.0
20230314:1010,34.76,55.45,32.71,8.31,6.76,0.0
20230314:1110,105.57,136.78,35.65,6.71,5.72,0.0
20230314:1210,157.64,194.09,35.67,5.65,5.03,0.0
20230314:1310,29.99,48.98,32.78,5.12,4.76,0.0
20230314:1410,566.85,652.17,27.42,5.82,5.03,0.0
20230314:1510,423.4,490.54,20.23,6.16,5.03,0.0
20230314:1610,96.76,129.05,11.84,5.83,4.76,0.0
20230314:1710,0.35,6.47,2.76,5.1,4.34,0.0
20230314:1810,0.0,0.0,0.0,4.47,3.72,0.0
20230314:1910,0.0,0.0,0.0,4.31,3.59,0.0
20230314:2010,0.0,0.0,0.0,3.8,3.38,0.0
20230314:2110,0.0,0.0,0.0,2.97,3.1,0.0
20230314:2210,0.0,0.0,0.0,2.21,3.1,0.0
20230314:2310,0.0,0.0,0.0,1.7,3.31,0.0
20230315:0010,0.0,0.0,0.0,1.34,3.52,0.0
20230315:0110,0.0,0.0,0.0,1.31,3.66,0.0
20230315:0210,0.0,0.0,0.0,0.97,3.52,0.0
20230315:0310,0.0,0.0,0.0,0.58,3.59,0.0
20230315:0410,0.0,0.0,0.0,0.47,3.38,0.0
20230315:0510,0.0,0.0,0.0,0.49,3.03,0.0
20230315:0610,0.0,4.62,2.96,0.45,2.9,0.0
20230315:0710,81.39,108.75,12.05,0.46,1.93,0.0
20230315:0810,234.15,274.3,20.47,1.52,2.69,0.0
20230315:0910,540.97,624.04,27.69,2.54,2.41,0.0
20230315:1010,328.21,382.96,33.11,3.95,2.14,0.0
20230315:1110,749.08,899.28,36.05,4.97,2.14,0.0
20230315:1210,541.0,635.96,36.06,5.57,2.28,0.0
20230315:1310,683.64,817.99,33.14,6.1,2.07,0.0
20230315:1410,587.21,696.98,27.74,6.26,1.79,0.0
20230315:1510,356.76,423.01,20.53,6.35,1.38,0.0
20230315:1610,212.55,270.14,12.12,6.16,1.24,0.0
20230315:1710,3.77,14.23,3.03,5.44,1.03,0.0
20230315:1810,0.0,0.0,0.0,3.76,1.72,0.0
20230315:1910,0.0,0.0,0.0,2.93,2.0,0.0
20230315:2010,0.0,0.0,0.0,2.49,2.28,0.0
20230315:2110,0.0,0.0,0.0,2.25,2.48,0.0
20230315:2210,0.0,0.0,0.0,2.27,2.69,0.0
20230315:2310,0.0,0.0,0.0,2.4,2.9,0.0
20230316:0010,0.0,0.0,0.0,2.22,3.17,0.0
20230316:0110,0.0,0.0,0.0,2.21,3.59,0.0
20230316:0210,0.0,0.0,0.0,2.28,3.93,0.0
20230316:0310,0.0,0.0,0.0,2.06,4.14,0.0
20230316:0410,0.0,0.0,0.0,1.92,4.34,0.0
20230316:0510,0.0,0.0,0.0,1.88,4.41,0.0
20230316:0610,1.2,8.32,3.31,1.93,4.55,0.0
20230316:0710,134.46,170.96,12.41,2.79,4.83,0.0
20230316:0810,130.57,162.5,20.84,3.65,4.55,0.0
20230316:0910,171.0,207.47,28.08,4.74,5.17,0.0
20230316:1010,376.33,434.17,33.51,5.42,5.17,0.0
20230316:1110,304.04,355.73,36.45,6.17,5.17,0.0
20230316:1210,842.38,995.61,36.44,7.7,5.66,0.0
20230316:1310,257.17,306.87,33.5,8.94,5.86,0.0
20230316:1410,501.73,584.87,28.07,9.49,5.72,0.0
20230316:1510,389.37,458.04,20.82,9.37,5.24,0.0
20230316:1610,205.19,261.44,12.39,9.22,5.31,0.0
20230316:1710,1.56,9.24,3.3,8.48,5.52,0.0
20230316:1810,0.0,0.0,0.0,7.65,5.72,0.0
20230316:1910,0.0,0.0,0.0,7.38,5.66,0.0
20230316:2010,0.0,0.0,0.0,7.11,5.66,0.0
20230316:2110,0.0,0.0,0.0,6.97,5.66,0.0
20230316:2210,0.0,0.0,0.0,7.08,5.59,0.0
20230316:2310,0.0,0.0,0.0,7.19,5.52,0.0
20230317:0010,0.0,0.0,0.0,7.36,5.38,0.0
20230317:0110,0.0,0.0,0.0,7.47,5.17,0.0
20230317:0210,0.0,0.0,0.0,7.51,5.03,0.0
20230317:0310,0.0,0.0,0.0,7.42,4.83,0.0
20230317:0410,0.0,0.0,0.0,7.23,4.76,0.0
20230317:0510,0.0,0.0,0.0,7.05,4.69,0.0
20230317:0610,3.56,12.94,3.67,6.94,4.62,0.0
20230317:0710,161.15,205.63,12.77,7.08,4.62,0.0
20230317:0810,251.3,300.8,21.21,8.52,4.07,0.0
20230317:0910,491.66,577.66,28.47,10.06,4.62,0.0
20230317:1010,562.67,667.53,33.91,11.32,4.62,0.0
20230317:1110,761.46,927.05,36.85,12.79,4.34,0.0
20230317:1210,602.95,729.53,36.83,13.24,3.72,0.0
20230317:1310,348.7,422.16,33.86,14.01,3.52,0.0
20230317:1410,359.54,435.59,28.4,14.82,3.59,0.0
20230317:1510,205.77,257.34,21.12,15.1,3.72,0.0
20230317:1610,7.25,19.41,12.67,14.34,3.79,0.0
20230317:1710,3.49,13.92,3.56,13.33,4.14,0.0
20230317:1810,0.0,0.0,0.0,12.48,4.34,0.0
20230317:1910,0.0,0.0,0.0,12.12,4.07,0.0
20230317:2010,0.0,0.0,0.0,11.48,3.93,0.0
20230317:2110,0.0,0.0,0.0,10.86,3.72,0.0
20230317:2210,0.0,0.0,0.0,10.48,3.38,0.0
20230317:2310,0.0,0.0,0.0,10.02,3.1,0.0
20230318:0010,0.0,0.0,0.0,9.82,3.03,0.0
20230318:0110,0.0,0.0,0.0,9.57,3.03,0.0
20230318:0210,0.0,0.0,0.0,9.59,3.03,0.0
20230318:0310,0.0,0.0,0.0,9.28,3.03,0.0
20230318:0410,0.0,0.0,0.0,8.76,3.03,0.0
20230318:0510,0.0,0.0,0.0,8.35,2.97,0.0
20230318:0610,0.0,5.54,4.03,8.31,3.1,0.0
20230318:0710,105.53,140.76,13.14,8.75,3.24,0.0
20230318:0810,429.3,511.07,21.59,10.14,3.17,0.0
20230318:0910,333.66,399.16,28.86,11.78,3.79,0.0
20230318:1010,623.39,752.44,34.31,13.01,3.86,0.0
20230318:1110,754.46,931.1,37.25,14.17,3.66,0.0
20230318:1210,640.79,790.08,37.22,14.87,2.97,0.0
20230318:1310,451.98,552.57,34.21,15.59,2.69,0.0
20230318:1410,56.48,84.1,28.72,15.88,2.9,0.0
20230318:1510,33.46,55.45,21.42,15.49,3.1,0.0
20230318:1610,210.09,275.1,12.94,13.87,2.34,0.0
20230318:1710,8.0,22.88,3.83,13.28,2.34,0.0
20230318:1810,0.0,0.0,0.0,11.84,2.34,0.0
20230318:1910,0.0,0.0,0.0,10.98,2.28,0.0
20230318:2010,0.0,0.0,0.0,10.29,2.48,0.0
20230318:2110,0.0,0.0,0.0,9.64,2.69,0.0
20230318:2210,0.0,0.0,0.0,9.37,2.83,0.0
20230318:2310,0.0,0.0,0.0,9.26,2.9,0.0
20230319:0010,0.0,0.0,0.0,9.02,2.76,0.0
20230319:0110,0.0,0.0,0.0,8.71,2.69,0.0
20230319:0210,0.0,0.0,0.0,8.48,2.76,0.0
20230319:0310,0.0,0.0,0.0,8.08,2.76,0.0
20230319:0410,0.0,0.0,0.0,7.73,2.69,0.0
20230319:0510,0.0,0.0,0.0,7.54,2.48,0.0
20230319:0610,0.0,4.62,4.38,7.57,2.48,0.0
20230319:0710,13.87,28.65,13.5,8.66,2.62,0.0
20230319:0810,70.72,98.88,21.96,10.02,2.76,0.0
20230319:0910,91.04,122.91,29.25,11.09,3.24,0.0
20230319:1010,247.76,303.14,34.71,12.22,2.97,0.0
20230319:1110,204.77,255.66,37.65,13.2,2.62,0.0
20230319:1210,132.53,172.82,37.6,13.63,2.34,0.0
20230319:1310,108.19,144.17,34.57,13.37,2.83,0.0
20230319:1410,202.69,252.26,29.04,13.03,2.69,0.0
20230319:1510,141.16,181.94,21.71,13.16,2.34,0.0
20230319:1610,181.3,237.49,13.22,12.86,2.0,0.0
20230319:1710,6.18,18.3,4.09,11.79,1.1,0.0
20230319:1810,0.0,0.0,0.0,10.75,1.38,0.0
20230319:1910,0.0,0.0,0.0,9.76,1.86,0.0
20230319:2010,0.0,0.0,0.0,9.33,1.86,0.0
20230319:2110,0.0,0.0,0.0,8.52,1.86,0.0
20230319:2210,0.0,0.0,0.0,8.32,1.72,0.0
20230319:2310,0.0,0.0,0.0,8.37,1.66,0.0
20230320:0010,0.0,0.0,0.0,8.5,1.86,0.0
20230320:0110,0.0,0.0,0.0,8.37,2.21,0.0
20230320:0210,0.0,0.0,0.0,8.07,2.34,0.0
20230320:0310,0.0,0.0,0.0,7.64,2.21,0.0
20230320:0410,0.0,0.0,0.0,7.1,2.55,0.0
20230320:0510,0.0,0.0,0.0,6.5,2.76,0.0
20230320:0610,3.06,12.01,4.74,6.0,2.48,0.0
20230320:0710,184.59,232.38,13.86,5.96,2.55,0.0
20230320:0810,140.53,175.94,22.34,6.6,3.17,0.0
20230320:0910,90.2,120.14,29.64,7.63,3.72,0.0
20230320:1010,162.13,201.19,35.11,7.96,4.21,0.0
20230320:1110,264.0,314.69,38.05,8.0,4.55,0.0
20230320:1210,259.79,310.01,37.99,7.96,4.41,0.0
20230320:1310,193.67,236.1,34.93,7.77,4.21,0.0
20230320:1410,48.67,72.08,29.37,7.59,3.79,0.0
20230320:1510,68.47,95.19,22.01,7.42,3.31,0.0
20230320:1610,75.19,103.91,13.49,7.33,2.97,0.0
20230320:1710,5.21,15.71,4.35,7.02,3.31,0.0
20230320:1810,0.0,0.0,0.0,6.83,3.24,0.0
20230320:1910,0.0,0.0,0.0,7.24,3.1,0.0
20230320:2010,0.0,0.0,0.0,7.03,3.24,0.0
20230320:2110,0.0,0.0,0.0,7.04,3.03,0.0
20230320:2210,0.0,0.0,0.0,7.09,2.97,0.0
20230320:2310,0.0,0.0,0.0,7.23,3.1,0.0
20230321:0010,0.0,0.0,0.0,7.37,3.24,0.0
20230321:0110,0.0,0.0,0.0,7.56,3.1,0.0
20230321:0210,0.0,0.0,0.0,7.61,2.83,0.0
20230321:0310,0.0,0.0,0.0,7.51,2.76,0.0
20230321:0410,0.0,0.0,0.0,7.48,2.83,0.0
20230321:0510,0.0,0.0,0.0,7.49,2.97,0.0
20230321:0610,0.0,3.7,5.1,7.61,3.03,0.0
20230321:0710,0.0,0.0,0.0,8.05,3.38,0.0
20230321:0810,0.0,0.0,0.0,8.44,3.45,0.0
20230321:0910,92.96,123.84,30.03,8.64,3.45,0.0
20230321:1010,128.4,164.5,35.51,9.17,3.45,0.0
20230321:1110,164.48,205.91,38.45,9.89,3.59,0.0
20230321:1210,203.16,250.77,38.37,11.37,4.21,0.0
20230321:1310,195.84,243.32,35.28,12.55,4.62,0.0
20230321:1410,262.34,318.4,29.69,13.18,5.24,0.0
20230321:1510,134.54,173.8,22.3,13.3,4.48,0.0
20230321:1610,143.1,189.03,13.77,13.2,4.0,0.0
20230321:1710,10.15,25.68,4.62,12.8,3.66,0.0
20230321:1810,0.0,0.0,0.0,11.88,3.24,0.0
20230321:1910,0.0,0.0,0.0,10.98,3.24,0.0
20230321:2010,0.0,0.0,0.0,10.62,3.24,0.0
20230321:2110,0.0,0.0,0.0,10.17,3.31,0.0
20230321:2210,0.0,0.0,0.0,9.84,3.52,0.0
20230321:2310,0.0,0.0,0.0,9.43,3.52,0.0
20230322:0010,0.0,0.0,0.0,9.34,3.52,0.0
20230322:0110,0.0,0.0,0.0,9.34,3.52,0.0
20230322:0210,0.0,0.0,0.0,9.37,3.72,0.0
20230322:0310,0.0,0.0,0.0,9.42,4.0,0.0
20230322:0410,0.0,0.0,0.0,9.29,4.41,0.0
20230322:0510,0.0,0.0,0.0,9.16,4.69,0.0
20230322:0610,0.7,7.39,5.46,9.29,4.9,0.0
20230322:0710,0.0,0.0,0.0,9.79,5.24,0.0
20230322:0810,376.04,444.88,23.09,10.46,4.97,0.0
20230322:0910,280.64,334.89,30.42,10.93,6.62,0.0
20230322:1010,399.35,469.58,35.91,11.16,7.1,0.0
20230322:1110,350.11,414.91,38.86,11.63,7.31,0.0
20230322:1210,208.96,257.07,38.76,11.9,6.0,0.0
20230322:1310,100.52,134.0,35.64,11.95,5.52,0.0
20230322:1410,165.17,207.07,30.01,11.3,4.62,0.0
20230322:1510,82.39,112.61,22.59,10.96,4.9,0.0
20230322:1610,24.77,43.44,14.04,10.96,4.83,0.0
20230322:1710,2.46,11.09,4.88,11.11,4.76,0.0
20230322:1810,0.0,0.0,0.0,11.21,4.9,0.0
20230322:1910,0.0,0.0,0.0,11.58,5.1,0.0
20230322:2010,0.0,0.0,0.0,11.15,5.24,0.0
20230322:2110,0.0,0.0,0.0,10.8,5.1,0.0
20230322:2210,0.0,0.0,0.0,10.39,5.03,0.0
20230322:2310,0.0,0.0,0.0,10.33,5.17,0.0
20230323:0010,0.0,0.0,0.0,10.49,5.38,0.0
20230323:0110,0.0,0.0,0.0,10.62,5.38,0.0
20230323:0210,0.0,0.0,0.0,10.49,5.45,0.0
20230323:0310,0.0,0.0,0.0,10.48,5.45,0.0
20230323:0410,0.0,0.0,0.0,10.55,5.79,0.0
20230323:0510,0.0,0.0,0.0,10.45,5.79,0.0
20230323:0610,3.49,12.94,5.82,10.24,5.86,0.0
20230323:0710,42.66,65.62,14.96,10.56,5.66,0.0
20230323:0810,58.11,84.1,23.47,10.6,5.59,0.0
20230323:0910,48.78,73.01,30.81,10.6,5.66,0.0
20230323:1010,147.47,186.55,36.31,10.71,6.21,0.0
20230323:1110,81.78,111.82,39.26,10.88,5.72,0.0
20230323:1210,169.41,213.14,39.14,12.42,5.24,0.0
20230323:1310,78.22,109.05,35.99,13.88,5.59,0.0
20230323:1410,60.94,88.72,30.33,14.23,5.72,0.0
20230323:1510,341.29,410.75,22.88,13.92,5.66,0.0
20230323:1610,219.22,283.1,14.31,13.46,4.9,0.0
20230323:1710,15.34,34.68,5.14,12.95,4.55,0.0
20230323:1810,0.0,0.0,0.0,12.39,4.69,0.0
20230323:1910,0.0,0.0,0.0,11.4,4.48,0.0
20230323:2010,0.0,0.0,0.0,11.14,4.76,0.0
20230323:2110,0.0,0.0,0.0,11.13,5.1,0.0
20230323:2210,0.0,0.0,0.0,11.16,5.38,0.0
20230323:2310,0.0,0.0,0.0,10.87,5.79,0.0
20230324:0010,0.0,0.0,0.0,11.14,5.72,0.0
20230324:0110,0.0,0.0,0.0,11.32,5.59,0.0
20230324:0210,0.0,0.0,0.0,11.49,5.79,0.0
20230324:0310,0.0,0.0,0.0,11.67,6.07,0.0
20230324:0410,0.0,0.0,0.0,11.7,6.55,0.0
20230324:0510,0.0,0.0,0.0,11.46,6.9,0.0
20230324:0610,16.51,33.99,6.17,10.85,6.07,0.0
20230324:0710,255.01,318.99,15.32,9.72,4.55,0.0
20230324:0810,443.57,523.72,23.84,10.18,4.55,0.0
20230324:0910,620.54,728.87,31.2,10.89,6.14,0.0
20230324:1010,235.02,285.67,36.71,11.58,6.41,0.0
20230324:1110,271.33,327.83,39.66,12.24,6.28,0.0
20230324:1210,168.47,212.3,39.52,12.78,5.72,0.0
20230324:1310,49.68,74.86,36.34,13.23,5.93,0.0
20230324:1410,568.06,674.28,30.65,13.42,6.14,0.0
20230324:1510,14.21,29.57,23.17,13.05,6.07,0.0
20230324:1610,8.53,21.26,14.58,12.53,5.79,0.0
20230324:1710,0.0,4.62,5.4,11.16,4.97,0.0
20230324:1810,0.0,0.0,0.0,10.04,4.9,0.0
20230324:1910,0.0,0.0,0.0,9.58,4.9,0.0
20230324:2010,0.0,0.0,0.0,9.22,4.83,0.0
20230324:2110,0.0,0.0,0.0,8.79,4.9,0.0
20230324:2210,0.0,0.0,0.0,8.25,5.24,0.0
20230324:2310,0.0,0.0,0.0,8.02,5.45,0.0
20230325:0010,0.0,0.0,0.0,7.67,5.72,0.0
20230325:0110,0.0,0.0,0.0,7.27,6.07,0.0
20230325:0210,0.0,0.0,0.0,6.95,6.28,0.0
20230325:0310,0.0,0.0,0.0,6.82,6.21,0.0
20230325:0410,0.0,0.0,0.0,6.83,6.34,0.0
20230325:0510,0.0,0.0,0.0,6.86,6.48,0.0
20230325:0610,0.0,5.54,6.53,6.89,6.69,0.0
20230325:0710,53.27,77.38,15.68,7.4,6.9,0.0
20230325:0810,102.4,133.65,24.22,7.73,6.28,0.0
20230325:0910,113.78,146.94,31.59,8.48,6.55,0.0
20230325:1010,167.23,207.52,37.11,9.36,6.55,0.0
20230325:1110,58.25,84.1,40.06,10.27,6.76,0.0
20230325:1210,71.5,99.81,39.91,10.87,7.17,0.0
20230325:1310,664.01,779.24,36.69,11.19,7.52,0.0
20230325:1410,436.8,510.49,30.96,11.13,8.0,0.0
20230325:1510,43.59,66.54,23.46,10.01,8.28,0.0
20230325:1610,68.19,95.7,14.84,9.04,7.66,0.0
20230325:1710,15.26,32.21,5.66,9.23,7.59,0.0
20230325:1810,0.0,0.0,0.0,8.51,6.76,0.0
20230325:1910,0.0,0.0,0.0,7.62,5.79,0.0
20230325:2010,0.0,0.0,0.0,7.42,5.17,0.0
20230325:2110,0.0,0.0,0.0,7.11,4.83,0.0
20230325:2210,0.0,0.0,0.0,6.91,4.55,0.0
20230325:2310,0.0,0.0,0.0,6.74,4.48,0.0
20230326:0010,0.0,0.0,0.0,6.5,4.48,0.0
20230326:0110,0.0,0.0,0.0,6.33,3.93,0.0
20230326:0210,0.0,0.0,0.0,6.07,3.45,0.0
20230326:0310,0.0,0.0,0.0,6.05,3.17,0.0
20230326:0410,0.0,0.0,0.0,5.99,2.83,0.0
20230326:0510,0.0,0.0,0.0,6.06,2.48,0.0
20230326:0610,10.11,23.1,6.89,5.99,2.07,0.0
20230326:0710,21.69,38.81,16.05,6.45,2.14,0.0
20230326:0810,57.37,82.25,24.59,7.02,2.14,0.0
20230326:0910,85.96,115.52,31.97,7.51,1.93,0.0
20230326:1010,106.91,139.55,37.51,7.76,2.07,0.0
20230326:1110,160.8,200.38,40.45,7.48,2.14,0.0
20230326:1210,196.3,240.4,40.29,7.58,2.28,0.0
20230326:1310,294.19,349.75,37.04,7.02,2.34,0.0
20230326:1410,214.18,258.57,31.28,6.74,2.62,0.0
20230326:1510,92.84,122.7,23.74,6.53,2.83,0.0
20230326:1610,44.21,66.54,15.11,6.52,2.83,0.0
20230326:1710,11.29,25.32,5.92,6.38,3.24,0.0
20230326:1810,0.0,0.0,0.0,6.11,4.0,0.0
20230326:1910,0.0,0.0,0.0,5.4,4.41,0.0
20230326:2010,0.0,0.0,0.0,4.54,4.62,0.0
20230326:2110,0.0,0.0,0.0,3.66,4.55,0.0
20230326:2210,0.0,0.0,0.0,2.74,4.14,0.0
20230326:2310,0.0,0.0,0.0,2.06,3.79,0.0
20230327:0010,0.0,0.0,0.0,1.6,3.59,0.0
20230327:0110,0.0,0.0,0.0,1.27,3.38,0.0
20230327:0210,0.0,0.0,0.0,0.93,3.1,0.0
20230327:0310,0.0,0.0,0.0,0.58,2.83,0.0
20230327:0410,0.0,0.0,0.0,0.25,2.69,0.0
20230327:0510,0.0,0.0,0.0,0.13,2.76,0.0
20230327:0610,58.1,102.81,7.24,0.5,2.83,0.0
20230327:0710,277.33,333.42,16.41,1.62,3.1,0.0
20230327:0810,139.36,172.1,24.96,3.01,3.52,0.0
20230327:0910,280.59,328.04,32.36,4.27,3.79,0.0
20230327:1010,187.85,227.51,37.91,5.3,4.14,0.0
20230327:1110,581.09,675.5,40.85,6.13,4.55,0.0
20230327:1210,623.77,726.81,40.67,6.65,4.9,0.0
20230327:1310,51.29,74.86,37.39,6.71,5.17,0.0
20230327:1410,446.27,515.9,31.59,6.78,5.31,0.0
20230327:1510,345.87,401.2,24.03,5.63,5.52,0.0
20230327:1610,241.19,297.35,15.38,5.15,5.86,0.0
20230327:1710,38.12,76.88,6.17,4.43,5.1,0.0
20230327:1810,0.0,0.0,0.0,3.62,4.07,0.0
20230327:1910,0.0,0.0,0.0,2.85,3.66,0.0
20230327:2010,0.0,0.0,0.0,2.25,3.31,0.0
20230327:2110,0.0,0.0,0.0,1.69,2.97,0.0
20230327:2210,0.0,0.0,0.0,1.08,2.83,0.0
20230327:2310,0.0,0.0,0.0,0.62,2.76,0.0
20230328:0010,0.0,0.0,0.0,0.29,2.62,0.0
20230328:0110,0.0,0.0,0.0,-0.03,2.48,0.0
20230328:0210,0.0,0.0,0.0,-0.39,2.34,0.0
20230328:0310,0.0,0.0,0.0,-0.75,2.21,0.0
20230328:0410,0.0,0.0,0.0,-1.11,2.21,0.0
20230328:0510,0.0,0.0,0.0,-1.29,2.28,0.0
20230328:0610,60.89,104.96,7.6,-0.77,2.07,0.0
20230328:0710,279.65,336.02,16.77,0.79,2.0,0.0
20230328:0810,452.16,521.52,25.34,2.06,2.21,0.0
20230328:0910,395.29,458.04,32.75,3.57,2.34,0.0
20230328:1010,572.41,667.59,38.31,4.59,2.9,0.0
20230328:1110,615.1,721.85,41.25,5.61,3.24,0.0
20230328:1210,754.23,899.02,41.05,6.26,3.31,0.0
20230328:1310,665.67,785.83,37.74,6.99,3.59,0.0
20230328:1410,297.08,351.17,31.9,7.52,3.79,0.0
20230328:1510,467.44,548.87,24.31,7.85,3.86,0.0
20230328:1610,108.51,142.77,15.64,7.93,3.52,0.0
20230328:1710,13.82,28.92,6.43,7.37,2.41,0.0
20230328:1810,0.0,0.0,0.0,6.56,2.48,0.0
20230328:1910,0.0,0.0,0.0,6.14,3.03,0.0
20230328:2010,0.0,0.0,0.0,5.31,3.17,0.0
20230328:2110,0.0,0.0,0.0,4.68,3.45,0.0
20230328:2210,0.0,0.0,0.0,4.33,3.52,0.0
20230328:2310,0.0,0.0,0.0,4.02,3.24,0.0
20230329:0010,0.0,0.0,0.0,3.98,3.24,0.0
20230329:0110,0.0,0.0,0.0,3.96,3.45,0.0
20230329:0210,0.0,0.0,0.0,4.18,3.59,0.0
20230329:0310,0.0,0.0,0.0,4.31,3.45,0.0
20230329:0410,0.0,0.0,0.0,4.71,3.24,0.0
20230329:0510,0.0,0.0,0.0,4.97,3.03,0.0
20230329:0610,23.91,42.24,7.96,5.4,2.97,0.0
20230329:0710,75.05,102.24,17.13,5.59,3.1,0.0
20230329:0810,112.01,144.36,25.71,6.76,3.17,0.0
20230329:0910,147.81,185.14,33.13,7.48,3.17,0.0
20230329:1010,270.98,324.53,38.7,8.41,3.24,0.0
20230329:1110,442.14,524.07,41.65,8.9,2.97,0.0
20230329:1210,466.35,554.61,41.42,9.86,3.17,0.0
20230329:1310,237.57,289.71,38.08,10.59,3.1,0.0
20230329:1410,343.35,410.61,32.21,11.97,4.28,0.0
20230329:1510,176.48,222.21,24.59,12.78,2.62,0.0
20230329:1610,33.86,55.45,15.91,12.92,1.86,0.0
20230329:1710,19.14,37.68,6.69,12.6,2.14,0.0
20230329:1810,0.0,0.0,0.0,11.82,2.76,0.0
20230329:1910,0.0,0.0,0.0,11.4,3.31,0.0
20230329:2010,0.0,0.0,0.0,11.4,3.72,0.0
20230329:2110,0.0,0.0,0.0,11.25,3.93,0.0
20230329:2210,0.0,0.0,0.0,11.2,4.21,0.0
20230329:2310,0.0,0.0,0.0,11.16,4.28,0.0
20230330:0010,0.0,0.0,0.0,11.01,4.28,0.0
20230330:0110,0.0,0.0,0.0,11.62,4.62,0.0
20230330:0210,0.0,0.0,0.0,11.78,4.07,0.0
20230330:0310,0.0,0.0,0.0,11.6,4.21,0.0
20230330:0410,0.0,0.0,0.0,11.57,4.41,0.0
20230330:0510,0.0,0.0,0.0,11.6,4.48,0.0
20230330:0610,41.07,69.39,8.31,11.39,4.55,0.0
20230330:0710,54.58,80.4,17.49,12.01,4.76,0.0
20230330:0810,88.4,120.14,26.08,12.24,5.66,0.0
20230330:0910,652.63,769.77,33.52,12.04,6.76,0.0
20230330:1010,49.83,74.86,39.1,12.66,6.21,0.0
20230330:1110,592.3,704.73,42.04,13.29,6.62,0.0
20230330:1210,623.48,745.23,41.8,13.8,6.41,0.0
20230330:1310,67.99,97.04,38.43,14.09,6.14,0.0
20230330:1410,529.79,631.32,32.52,14.38,6.28,0.0
20230330:1510,82.58,113.67,24.87,13.06,6.97,0.0
20230330:1610,238.6,303.92,16.17,12.24,5.79,0.0
20230330:1710,1.97,10.17,6.94,12.22,5.45,0.0
20230330:1810,0.0,0.0,0.0,11.53,4.83,0.0
20230330:1910,0.0,0.0,0.0,10.74,4.21,0.0
20230330:2010,0.0,0.0,0.0,10.31,4.28,0.0
20230330:2110,0.0,0.0,0.0,9.88,4.14,0.0
20230330:2210,0.0,0.0,0.0,9.61,4.0,0.0
20230330:2310,0.0,0.0,0.0,9.4,3.93,0.0
20230331:0010,0.0,0.0,0.0,9.18,3.93,0.0
20230331:0110,0.0,0.0,0.0,8.96,3.86,0.0
20230331:0210,0.0,0.0,0.0,8.81,4.07,0.0
20230331:0310,0.0,0.0,0.0,8.91,4.21,0.0
20230331:0410,0.0,0.0,0.0,9.07,4.34,0.0
20230331:0510,0.0,0.0,0.0,9.02,4.07,0.0
20230331:0610,2.5,11.09,8.66,8.94,4.69,0.0
20230331:0710,8.68,21.26,17.85,9.53,5.52,0.0
20230331:0810,94.74,126.31,26.45,10.0,5.24,0.0
20230331:0910,220.02,269.01,33.9,11.25,4.83,0.0
20230331:1010,326.71,390.92,39.49,12.21,5.93,0.0
20230331:1110,368.12,437.81,42.43,11.51,5.66,0.0
20230331:1210,328.32,391.52,42.18,10.85,5.24,0.0
20230331:1310,414.98,493.95,38.77,12.04,4.83,0.0
20230331:1410,205.2,253.69,32.83,12.7,5.1,0.0
20230331:1510,33.41,54.53,25.15,11.57,3.72,0.0
20230331:1610,129.3,169.08,16.43,11.11,5.17,0.0
20230331:1710,8.04,20.33,7.2,9.97,5.45,0.0
20230331:1810,0.0,0.0,0.0,9.45,5.24,0.0
20230331:1910,0.0,0.0,0.0,9.19,5.17,0.0
20230331:2010,0.0,0.0,0.0,9.24,6.14,0.0
20230331:2110,0.0,0.0,0.0,9.05,6.34,0.0
20230331:2210,0.0,0.0,0.0,8.94,6.48,0.0
20230331:2310,0.0,0.0,0.0,8.78,6.55,0.0
