Latitude (decimal degrees):	52.497
Longitude (decimal degrees):	13.334
Elevation (m):	44
Radiation database:	PVGIS-SARAH3


Slope: 37 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230425:0111,0.0,0.0,0.0,8.11,4.0,0.0
20230425:0211,0.0,0.0,0.0,8.03,4.0,0.0
20230425:0311,0.0,0.0,0.0,7.73,3.79,0.0
20230425:0411,0.0,0.86,2.49,7.68,3.59,0.0
20230425:0511,15160.0,30.31,11.38,7.7,3.38,0.0
20230425:0611,55260.0,79.91,20.5,7.81,3.72,0.0
20230425:0711,66920.0,93.69,29.43,8.39,4.07,0.0
20230425:0811,167460.0,207.99,37.7,8.64,3.93,0.0
20230425:0911,732210.0,872.77,44.62,9.3,4.48,0.0
20230425:1011,180820.0,224.11,49.26,9.9,4.69,0.0
20230425:1111,139110.0,177.27,50.68,10.64,5.17,0.0
20230425:1211,202200.0,249.05,48.53,10.84,5.24,0.0
20230425:1311,267490.0,323.31,43.33,11.36,5.45,0.0
20230425:1411,58330.0,84.5,36.07,11.06,5.66,0.0
20230425:1511,118080.0,153.34,27.61,10.73,5.52,0.0
20230425:1611,85620.0,116.75,18.6,10.12,4.97,0.0
20230425:1711,35980.0,61.87,9.5,9.62,4.28,0.0
20230425:1811,0.0,0.0,0.0,8.76,3.59,0.0
20230425:1911,0.0,0.0,0.0,7.52,3.24,0.0
20230425:2011,0.0,0.0,0.0,6.91,3.31,0.0
20230425:2111,0.0,0.0,0.0,6.31,3.45,0.0
20230425:2211,0.0,0.0,0.0,5.75,3.59,0.0
20230425:2311,0.0,0.0,0.0,5.19,3.66,0.0
20230426:0011,0.0,0.0,0.0,4.7,3.72,0.0
20230426:0111,0.0,0.0,0.0,4.3,3.72,0.0
20230426:0211,0.0,0.0,0.0,3.92,3.66,0.0
20230426:0311,0.0,0.0,0.0,3.6,3.66,0.0
20230426:0411,0.0,2.58,2.78,3.31,3.59,0.0
20230426:0511,48860.0,93.64,11.66,3.63,3.52,0.0
20230426:0611,245950.0,309.14,20.78,4.67,4.62,0.0
20230426:0711,404860.0,471.09,29.72,5.65,4.69,0.0
20230426:0811,252000.0,299.27,38.0,6.57,5.17,0.0
20230426:0911,433600.0,506.72,44.93,7.47,4.69,0.0
20230426:1011,244050.0,293.68,49.58,8.54,5.1,0.0
20230426:1111,96370.0,127.67,51.01,8.96,4.97,0.0
20230426:1211,573590.0,676.39,48.83,9.26,4.97,0.0
20230426:1311,644070.0,761.95,43.6,9.65,4.9,0.0
20230426:1411,118280.0,153.39,36.31,10.22,4.69,0.0
20230426:1511,201980.0,248.48,27.84,10.12,4.28,0.0
20230426:1611,70180.0,98.28,18.82,9.92,4.41,0.0
20230426:1711,38110.0,63.04,9.73,9.33,3.59,0.0
20230426:1811,0.0,0.0,0.0,8.3,2.76,0.0
20230426:1911,0.0,0.0,0.0,7.06,2.14,0.0
20230426:2011,0.0,0.0,0.0,5.83,1.93,0.0
20230426:2111,0.0,0.0,0.0,4.61,2.0,0.0
20230426:2211,0.0,0.0,0.0,3.59,2.14,0.0
20230426:2311,0.0,0.0,0.0,2.95,2.28,0.0
20230427:0011,0.0,0.0,0.0,2.51,2.28,0.0
20230427:0111,0.0,0.0,0.0,2.0,2.14,0.0
20230427:0211,0.0,0.0,0.0,1.75,2.0,0.0
20230427:0311,0.0,0.0,0.0,1.27,2.0,0.0
20230427:0411,0.0,1.72,3.06,1.15,1.93,0.0
20230427:0511,21990.0,38.58,11.94,2.14,1.72,0.0
20230427:0611,175770.0,220.16,21.05,4.78,2.07,0.0
20230427:0711,408340.0,483.18,30.0,6.4,2.21,0.0
20230427:0811,360180.0,424.34,38.29,7.43,3.38,0.0
20230427:0911,595150.0,705.16,45.24,8.24,3.52,0.0
20230427:1011,554570.0,660.04,49.91,9.14,3.45,0.0
20230427:1111,307720.0,369.48,51.33,9.66,3.38,0.0
20230427:1211,328150.0,393.73,49.13,10.08,3.31,0.0
20230427:1311,333370.0,399.54,43.87,10.15,3.17,0.0
20230427:1411,335040.0,400.98,36.56,10.3,3.24,0.0
20230427:1511,93060.0,124.91,28.07,10.3,2.69,0.0
20230427:1611,150440.0,199.11,19.05,10.19,2.21,0.0
20230427:1711,24090.0,56.06,9.95,9.96,1.72,0.0
20230427:1811,0.0,0.0,0.0,8.82,1.59,0.0
20230427:1911,0.0,0.0,0.0,7.41,1.17,0.0
20230427:2011,0.0,0.0,0.0,5.99,1.45,0.0
20230427:2111,0.0,0.0,0.0,5.12,1.45,0.0
20230427:2211,0.0,0.0,0.0,3.56,1.79,0.0
20230427:2311,0.0,0.0,0.0,2.37,2.14,0.0
20230428:0011,0.0,0.0,0.0,2.16,2.14,0.0
20230428:0111,0.0,0.0,0.0,2.19,2.14,0.0
20230428:0211,0.0,0.0,0.0,2.38,2.07,0.0
20230428:0311,0.0,0.0,0.0,2.63,2.0,0.0
20230428:0411,0.0,1.72,3.34,2.97,2.07,0.0
20230428:0511,58570.0,89.3,12.21,4.28,2.21,0.0
20230428:0611,190880.0,240.65,21.32,6.65,2.55,0.0
20230428:0711,401670.0,477.52,30.28,9.03,3.38,0.0
20230428:0811,509780.0,605.82,38.58,10.78,3.93,0.0
20230428:0911,596630.0,717.46,45.54,12.23,4.07,0.0
20230428:1011,746190.0,916.32,50.22,13.47,4.0,0.0
20230428:1111,509050.0,618.28,51.64,14.29,3.86,0.0
20230428:1211,544710.0,665.59,49.42,15.39,3.86,0.0
20230428:1311,246730.0,307.58,44.14,16.1,3.72,0.0
20230428:1411,74340.0,105.63,36.8,16.14,3.59,0.0
20230428:1511,97360.0,132.51,28.3,15.18,2.9,0.0
20230428:1611,34840.0,56.95,19.27,14.31,2.69,0.0
20230428:1711,36560.0,60.6,10.18,13.52,2.62,0.0
20230428:1811,0.0,0.0,0.0,12.94,2.62,0.0
20230428:1911,0.0,0.0,0.0,11.44,2.28,0.0
20230428:2011,0.0,0.0,0.0,11.1,2.34,0.0
20230428:2111,0.0,0.0,0.0,10.87,2.55,0.0
20230428:2211,0.0,0.0,0.0,10.68,2.41,0.0
20230428:2311,0.0,0.0,0.0,10.31,2.41,0.0
20230429:0011,0.0,0.0,0.0,9.94,2.34,0.0
20230429:0111,0.0,0.0,0.0,9.46,2.07,0.0
20230429:0211,0.0,0.0,0.0,9.17,1.93,0.0
20230429:0311,0.0,0.0,0.0,9.37,1.93,0.0
20230429:0411,2090.0,10.33,3.61,9.8,2.14,0.0
20230429:0511,7930.0,20.21,12.48,10.47,2.21,0.0
20230429:0611,34710.0,56.03,21.59,10.93,2.76,0.0
20230429:0711,99700.0,133.18,30.55,11.38,2.62,0.0
20230429:0811,94200.0,126.75,38.86,11.27,2.62,0.0
20230429:0911,104430.0,138.69,45.84,11.68,3.24,0.0
20230429:1011,78950.0,109.3,50.54,12.24,3.93,0.0
20230429:1111,134400.0,173.59,51.95,12.73,4.55,0.0
20230429:1211,145570.0,186.45,49.71,12.66,4.28,0.0
20230429:1311,261220.0,319.12,44.4,12.75,4.28,0.0
20230429:1411,118130.0,155.23,37.04,13.22,4.41,0.0
20230429:1511,299720.0,366.81,28.52,13.8,4.28,0.0
20230429:1611,85350.0,118.32,19.49,14.15,4.14,0.0
20230429:1711,28750.0,60.49,10.4,13.55,3.38,0.0
20230429:1811,0.0,0.0,0.0,12.32,3.03,0.0
20230429:1911,0.0,0.0,0.0,11.54,2.34,0.0
20230429:2011,0.0,0.0,0.0,10.49,2.34,0.0
20230429:2111,0.0,0.0,0.0,9.62,2.28,0.0
20230429:2211,0.0,0.0,0.0,8.77,2.34,0.0
20230429:2311,0.0,0.0,0.0,7.99,2.41,0.0
20230430:0011,0.0,0.0,0.0,7.0,2.48,0.0
20230430:0111,0.0,0.0,0.0,6.28,2.62,0.0
20230430:0211,0.0,0.0,0.0,5.56,2.55,0.0
20230430:0311,0.0,0.0,0.0,4.71,2.34,0.0
20230430:0411,3130.0,12.05,3.88,3.87,2.21,0.0
20230430:0511,52990.0,103.75,12.74,4.54,1.93,0.0
20230430:0611,256610.0,325.2,21.85,6.11,2.69,0.0
20230430:0711,471120.0,558.5,30.82,7.21,2.62,0.0
20230430:0811,637790.0,764.78,39.14,8.24,2.34,0.0
20230430:0911,780790.0,959.38,46.14,9.35,2.41,0.0
20230430:1011,834380.0,1040.61,50.84,10.38,2.48,0.0
20230430:1111,860730.0,1082.92,52.26,11.28,2.55,0.0
20230430:1211,823230.0,1034.88,50.0,12.0,2.41,0.0
20230430:1311,737450.0,918.5,44.66,12.54,2.21,0.0
20230430:1411,594000.0,729.7,37.28,12.81,1.93,0.0
20230430:1511,409960.0,505.98,28.75,12.83,1.59,0.0
20230430:1611,193980.0,267.18,19.71,12.64,1.45,0.0
20230430:1711,26560.0,60.09,10.62,12.21,1.24,0.0
20230430:1811,0.0,1.72,1.87,11.12,1.31,0.0
20230430:1911,0.0,0.0,0.0,8.95,1.59,0.0
20230430:2011,0.0,0.0,0.0,7.12,1.86,0.0
20230430:2111,0.0,0.0,0.0,5.77,2.0,0.0
20230430:2211,0.0,0.0,0.0,4.86,2.14,0.0
20230430:2311,0.0,0.0,0.0,4.26,2.28,0.0
20230501:0011,0.0,0.0,0.0,3.85,2.34,0.0
20230501:0111,0.0,0.0,0.0,3.52,2.34,0.0
20230501:0211,0.0,0.0,0.0,3.2,2.34,0.0
20230501:0311,0.0,0.0,0.0,3.0,2.41,0.0
20230501:0411,4150.0,13.77,4.14,2.95,2.48,0.0
20230501:0511,54580.0,105.82,13.0,4.33,2.28,0.0
20230501:0611,240610.0,305.07,22.11,7.19,2.34,0.0
20230501:0711,358260.0,429.74,31.08,9.46,2.41,0.0
20230501:0811,529850.0,640.3,39.42,11.47,2.41,0.0
20230501:0911,735610.0,913.02,46.43,13.16,2.69,0.0
20230501:1011,777100.0,977.17,51.15,14.59,2.9,0.0
20230501:1111,554530.0,684.74,52.56,15.72,3.03,0.0
20230501:1211,724320.0,915.08,50.29,16.61,2.83,0.0
20230501:1311,611240.0,765.88,44.92,17.16,2.48,0.0
20230501:1411,546860.0,683.89,37.51,17.3,2.0,0.0
20230501:1511,360640.0,453.05,28.97,17.1,1.72,0.0
20230501:1611,120300.0,164.14,19.92,16.72,1.31,0.0
20230501:1711,42810.0,70.22,10.84,15.99,1.31,0.0
20230501:1811,0.0,0.86,2.1,14.4,1.38,0.0
20230501:1911,0.0,0.0,0.0,15.74,0.41,0.0
20230501:2011,0.0,0.0,0.0,14.21,1.03,0.0
20230501:2111,0.0,0.0,0.0,11.43,1.72,0.0
20230501:2211,0.0,0.0,0.0,10.4,2.07,0.0
20230501:2311,0.0,0.0,0.0,9.48,2.14,0.0
20230502:0011,0.0,0.0,0.0,8.8,2.28,0.0
20230502:0111,0.0,0.0,0.0,8.06,2.55,0.0
20230502:0211,0.0,0.0,0.0,7.55,2.55,0.0
20230502:0311,0.0,0.0,0.0,7.28,2.55,0.0
20230502:0411,160.0,6.03,4.4,7.12,2.55,0.0
20230502:0511,65700.0,98.74,13.25,8.11,2.62,0.0
20230502:0611,232150.0,296.42,22.36,9.72,3.03,0.0
20230502:0711,0.0,0.0,0.0,11.45,3.72,0.0
20230502:0811,233500.0,286.54,39.69,12.42,4.48,0.0
20230502:0911,147920.0,189.21,46.71,12.85,4.62,0.0
20230502:1011,114430.0,150.63,51.45,12.67,4.21,0.0
20230502:1111,155580.0,198.39,52.86,12.93,3.72,0.0
20230502:1211,219390.0,272.47,50.57,13.57,4.14,0.0
20230502:1311,592410.0,717.98,45.17,13.82,4.0,0.0
20230502:1411,432840.0,521.99,37.74,13.75,3.86,0.0
20230502:1511,153810.0,196.69,29.19,13.37,3.72,0.0
20230502:1611,173340.0,232.31,20.14,12.85,3.72,0.0
20230502:1711,36930.0,68.88,11.06,12.1,3.45,0.0
20230502:1811,0.0,1.72,2.33,11.28,3.03,0.0
20230502:1911,0.0,0.0,0.0,10.13,2.76,0.0
20230502:2011,0.0,0.0,0.0,9.61,2.41,0.0
20230502:2111,0.0,0.0,0.0,9.11,2.07,0.0
20230502:2211,0.0,0.0,0.0,8.37,1.86,0.0
20230502:2311,0.0,0.0,0.0,8.02,1.72,0.0
20230503:0011,0.0,0.0,0.0,7.74,1.79,0.0
20230503:0111,0.0,0.0,0.0,7.5,2.07,0.0
20230503:0211,0.0,0.0,0.0,7.0,2.28,0.0
20230503:0311,0.0,0.0,0.0,6.57,2.28,0.0
20230503:0411,6180.0,17.22,4.65,6.09,2.07,0.0
20230503:0511,57910.0,110.35,13.5,6.41,1.72,0.0
20230503:0611,258600.0,329.31,22.61,7.37,2.07,0.0
20230503:0711,465660.0,557.8,31.59,8.01,1.79,0.0
20230503:0811,628620.0,765.54,39.95,9.24,1.52,0.0
20230503:0911,745880.0,935.82,46.99,10.18,1.24,0.0
20230503:1011,810450.0,1037.57,51.74,10.56,1.1,0.0
20230503:1111,831070.0,1072.52,53.16,11.38,1.17,0.0
20230503:1211,797660.0,1024.63,50.84,11.99,1.17,0.0
20230503:1311,719730.0,910.08,45.42,12.56,1.24,0.0
20230503:1411,586790.0,732.46,37.97,13.25,0.97,0.0
20230503:1511,403080.0,503.79,29.4,13.42,0.62,0.0
20230503:1611,193140.0,267.38,20.35,13.29,0.48,0.0
20230503:1711,29160.0,64.45,11.27,13.03,0.28,0.0
20230503:1811,130.0,6.03,2.55,12.61,0.28,0.0
20230503:1911,0.0,0.0,0.0,10.51,1.1,0.0
20230503:2011,0.0,0.0,0.0,9.2,1.38,0.0
20230503:2111,0.0,0.0,0.0,7.4,1.72,0.0
20230503:2211,0.0,0.0,0.0,5.9,2.0,0.0
20230503:2311,0.0,0.0,0.0,5.03,2.14,0.0
20230504:0011,0.0,0.0,0.0,4.42,2.14,0.0
20230504:0111,0.0,0.0,0.0,3.86,2.07,0.0
20230504:0211,0.0,0.0,0.0,3.34,1.93,0.0
20230504:0311,0.0,0.0,0.0,3.07,1.86,0.0
20230504:0411,8010.0,19.8,4.9,2.96,1.72,0.0
20230504:0511,60870.0,110.66,13.74,4.47,1.24,0.0
20230504:0611,255740.0,327.8,22.85,7.91,1.1,0.0
20230504:0711,453210.0,552.77,31.83,10.23,1.03,0.0
20230504:0811,599970.0,747.79,40.21,12.43,0.9,0.0
20230504:0911,661430.0,842.1,47.27,14.04,0.9,0.0
20230504:1011,725910.0,939.83,52.03,15.09,1.03,0.0
20230504:1111,770060.0,1005.25,53.45,15.82,1.24,0.0
20230504:1211,663980.0,847.94,51.11,16.33,1.52,0.0
20230504:1311,602800.0,762.11,45.67,16.73,1.59,0.0
20230504:1411,539920.0,676.31,38.2,16.9,1.66,0.0
20230504:1511,320390.0,401.82,29.62,16.81,1.79,0.0
20230504:1611,167740.0,228.69,20.56,16.57,1.79,0.0
20230504:1711,41480.0,66.7,11.49,15.87,1.45,0.0
20230504:1811,0.0,3.44,2.77,14.47,1.93,0.0
20230504:1911,0.0,0.0,0.0,13.28,2.21,0.0
20230504:2011,0.0,0.0,0.0,12.27,2.34,0.0
20230504:2111,0.0,0.0,0.0,11.42,2.48,0.0
20230504:2211,0.0,0.0,0.0,10.53,2.48,0.0
20230504:2311,0.0,0.0,0.0,9.88,2.41,0.0
20230505:0011,0.0,0.0,0.0,9.13,2.41,0.0
20230505:0111,0.0,0.0,0.0,8.77,2.34,0.0
20230505:0211,0.0,0.0,0.0,8.42,2.48,0.0
20230505:0311,0.0,0.0,0.0,8.25,2.55,0.0
20230505:0411,11280.0,24.96,5.15,8.12,2.62,0.0
20230505:0511,64530.0,112.18,13.98,8.96,2.76,0.0
20230505:0611,209090.0,265.94,23.09,10.69,3.17,0.0
20230505:0711,449530.0,540.97,32.08,12.6,4.07,0.0
20230505:0811,611280.0,739.64,40.46,14.14,4.21,0.0
20230505:0911,728760.0,897.42,47.54,15.57,4.34,0.0
20230505:1011,653170.0,804.83,52.32,16.71,4.62,0.0
20230505:1111,788360.0,987.32,53.73,17.73,4.76,0.0
20230505:1211,754460.0,943.25,51.38,18.42,4.83,0.0
20230505:1311,695440.0,862.3,45.91,18.78,5.03,0.0
20230505:1411,540660.0,663.13,38.42,18.75,5.17,0.0
20230505:1511,303620.0,378.36,29.83,18.44,5.17,0.0
20230505:1611,146560.0,198.13,20.77,17.82,4.76,0.0
20230505:1711,13160.0,28.47,11.7,16.73,4.69,0.0
20230505:1811,0.0,3.44,2.99,15.72,4.9,0.0
20230505:1911,0.0,0.0,0.0,14.78,5.38,0.0
20230505:2011,0.0,0.0,0.0,13.94,5.31,0.0
20230505:2111,0.0,0.0,0.0,13.13,5.24,0.0
20230505:2211,0.0,0.0,0.0,12.06,4.97,0.0
20230505:2311,0.0,0.0,0.0,10.67,4.69,0.0
20230506:0011,0.0,0.0,0.0,10.06,4.69,0.0
20230506:0111,0.0,0.0,0.0,9.62,4.62,0.0
20230506:0211,0.0,0.0,0.0,9.34,4.41,0.0
20230506:0311,0.0,0.0,0.0,9.17,3.93,0.0
20230506:0411,11230.0,24.96,5.39,9.01,3.52,0.0
20230506:0511,10480.0,23.88,14.21,9.06,3.24,0.0
20230506:0611,17060.0,33.07,23.32,9.25,2.83,0.0
20230506:0711,50990.0,75.32,32.31,9.04,2.55,0.0
20230506:0811,113440.0,147.88,40.71,9.78,3.31,0.0
20230506:0911,124410.0,160.74,47.8,10.34,3.45,0.0
20230506:1011,96990.0,129.51,52.6,10.64,3.38,0.0
20230506:1111,97690.0,130.43,54.02,10.9,3.52,0.0
20230506:1211,91270.0,123.08,51.65,10.92,3.17,0.0
20230506:1311,84860.0,115.73,46.16,11.02,3.03,0.0
20230506:1411,42980.0,66.13,38.64,10.74,3.03,0.0
20230506:1511,54440.0,79.91,30.04,10.71,3.1,0.0
20230506:1611,66060.0,93.69,20.97,10.84,3.17,0.0
20230506:1711,48870.0,75.67,11.9,10.77,3.45,0.0
20230506:1811,0.0,2.58,3.21,10.56,3.1,0.0
20230506:1911,0.0,0.0,0.0,9.3,2.62,0.0
20230506:2011,0.0,0.0,0.0,9.09,2.55,0.0
20230506:2111,0.0,0.0,0.0,8.83,2.76,0.0
20230506:2211,0.0,0.0,0.0,8.31,2.76,0.0
20230506:2311,0.0,0.0,0.0,8.08,2.69,0.0
20230507:0011,0.0,0.0,0.0,7.68,2.55,0.0
20230507:0111,0.0,0.0,0.0,7.67,2.55,0.0
20230507:0211,0.0,0.0,0.0,7.45,2.55,0.0
20230507:0311,0.0,0.0,0.0,7.21,2.62,0.0
20230507:0411,0.0,4.3,5.62,7.21,2.76,0.0
20230507:0511,27130.0,45.92,14.44,7.72,2.76,0.0
20230507:0611,169050.0,212.75,23.54,8.51,3.86,0.0
20230507:0711,277100.0,333.03,32.54,9.65,4.14,0.0
20230507:0811,544170.0,646.36,40.95,10.98,4.41,0.0
20230507:0911,592770.0,711.06,48.06,12.09,4.41,0.0
20230507:1011,483920.0,581.72,52.87,13.01,4.55,0.0
20230507:1111,593500.0,718.67,54.29,13.7,4.55,0.0
20230507:1211,677150.0,825.29,51.91,14.33,4.69,0.0
20230507:1311,607380.0,736.94,46.39,14.73,4.62,0.0
20230507:1411,466250.0,562.6,38.86,14.87,4.76,0.0
20230507:1511,290830.0,357.04,30.24,14.58,4.76,0.0
20230507:1611,182280.0,244.61,21.18,14.13,4.48,0.0
20230507:1711,50840.0,81.44,12.11,13.52,3.86,0.0
20230507:1811,830.0,7.75,3.43,12.4,3.52,0.0
20230507:1911,0.0,0.0,0.0,10.81,3.59,0.0
20230507:2011,0.0,0.0,0.0,10.11,3.72,0.0
20230507:2111,0.0,0.0,0.0,9.59,3.79,0.0
20230507:2211,0.0,0.0,0.0,8.92,3.66,0.0
20230507:2311,0.0,0.0,0.0,8.29,3.38,0.0
20230508:0011,0.0,0.0,0.0,7.56,3.24,0.0
20230508:0111,0.0,0.0,0.0,7.01,3.24,0.0
20230508:0211,0.0,0.0,0.0,6.46,3.31,0.0
20230508:0311,0.0,0.0,0.0,6.02,3.45,0.0
20230508:0411,15180.0,30.13,5.85,5.77,3.52,0.0
20230508:0511,64660.0,120.5,14.66,6.45,3.59,0.0
20230508:0611,274540.0,345.92,23.76,7.75,4.14,0.0
20230508:0711,485700.0,574.5,32.77,9.42,4.62,0.0
20230508:0811,660540.0,785.99,41.19,11.0,4.9,0.0
20230508:0911,794810.0,962.56,48.32,12.5,5.24,0.0
20230508:1011,871640.0,1071.11,53.14,13.74,5.45,0.0
20230508:1111,892430.0,1105.82,54.56,14.75,5.45,0.0
20230508:1211,853440.0,1056.47,52.17,15.48,5.38,0.0
20230508:1311,765240.0,939.89,46.63,15.92,5.24,0.0
20230508:1411,617650.0,750.42,39.08,16.08,5.17,0.0
20230508:1511,425530.0,521.5,30.45,15.92,5.1,0.0
20230508:1611,203250.0,278.66,21.38,15.45,4.76,0.0
20230508:1711,34640.0,72.74,12.32,14.63,3.93,0.0
20230508:1811,3400.0,12.91,3.64,13.32,3.86,0.0
20230508:1911,0.0,0.0,0.0,12.45,4.0,0.0
20230508:2011,0.0,0.0,0.0,11.5,4.07,0.0
20230508:2111,0.0,0.0,0.0,10.76,4.14,0.0
20230508:2211,0.0,0.0,0.0,10.16,4.14,0.0
20230508:2311,0.0,0.0,0.0,9.61,4.14,0.0
20230509:0011,0.0,0.0,0.0,9.07,4.07,0.0
20230509:0111,0.0,0.0,0.0,8.54,4.0,0.0
20230509:0211,0.0,0.0,0.0,7.99,3.72,0.0
20230509:0311,0.0,0.0,0.0,7.38,3.45,0.0
20230509:0411,13830.0,28.41,6.07,6.89,3.31,0.0
20230509:0511,66100.0,121.37,14.88,7.42,3.52,0.0
20230509:0611,271080.0,342.89,23.98,8.77,4.07,0.0
20230509:0711,481650.0,573.15,32.99,10.96,4.83,0.0
20230509:0811,655540.0,784.27,41.42,12.39,5.03,0.0
20230509:0911,783440.0,954.13,48.56,13.73,5.17,0.0
20230509:1011,854920.0,1055.61,53.41,14.91,5.38,0.0
20230509:1111,872000.0,1083.49,54.83,15.87,5.52,0.0
20230509:1211,830360.0,1028.95,52.42,16.65,5.66,0.0
20230509:1311,748790.0,919.91,46.86,17.15,5.79,0.0
20230509:1411,611060.0,743.76,39.29,17.4,5.86,0.0
20230509:1511,411550.0,506.5,30.65,17.36,5.72,0.0
20230509:1611,201430.0,277.91,21.57,17.02,5.38,0.0
20230509:1711,30610.0,70.67,12.52,16.31,4.41,0.0
20230509:1811,5860.0,17.22,3.85,15.08,4.28,0.0
20230509:1911,0.0,0.0,0.0,14.29,4.41,0.0
20230509:2011,0.0,0.0,0.0,13.48,4.41,0.0
20230509:2111,0.0,0.0,0.0,12.83,4.34,0.0
20230509:2211,0.0,0.0,0.0,12.2,4.14,0.0
20230509:2311,0.0,0.0,0.0,11.56,4.0,0.0
20230510:0011,0.0,0.0,0.0,10.92,3.93,0.0
20230510:0111,0.0,0.0,0.0,10.38,4.0,0.0
20230510:0211,0.0,0.0,0.0,9.99,4.14,0.0
20230510:0311,0.0,0.0,0.0,9.7,4.21,0.0
20230510:0411,16140.0,31.85,6.29,9.54,4.28,0.0
20230510:0511,67220.0,121.93,15.09,10.21,4.41,0.0
20230510:0611,261580.0,334.8,24.19,11.6,4.28,0.0
20230510:0711,466450.0,560.91,33.2,13.33,4.9,0.0
20230510:0811,633830.0,766.75,41.64,14.87,4.97,0.0
20230510:0911,755330.0,933.01,48.81,16.35,4.76,0.0
20230510:1011,820750.0,1032.64,53.66,17.67,4.55,0.0
20230510:1111,829690.0,1053.48,55.1,18.75,4.41,0.0
20230510:1211,790020.0,1000.54,52.67,19.8,4.62,0.0
20230510:1311,706600.0,889.76,47.09,20.35,4.34,0.0
20230510:1411,559000.0,697.12,39.5,20.29,3.93,0.0
20230510:1511,332130.0,419.04,30.85,20.3,3.59,0.0
20230510:1611,174740.0,240.4,21.77,19.49,2.0,0.0
20230510:1711,47360.0,83.63,12.72,18.37,1.17,0.0
20230510:1811,3780.0,13.77,4.06,16.94,0.9,0.0
20230510:1911,0.0,0.0,0.0,15.43,2.21,0.0
20230510:2011,0.0,0.0,0.0,14.32,2.0,0.0
20230510:2111,0.0,0.0,0.0,13.03,1.72,0.0
20230510:2211,0.0,0.0,0.0,12.26,1.31,0.0
20230510:2311,0.0,0.0,0.0,13.32,0.69,0.0
20230511:0011,0.0,0.0,0.0,12.96,0.34,0.0
20230511:0111,0.0,0.0,0.0,10.62,1.45,0.0
20230511:0211,0.0,0.0,0.0,10.25,1.93,0.0
20230511:0311,0.0,0.0,0.0,10.49,2.28,0.0
20230511:0411,17900.0,34.43,6.5,11.06,2.55,0.0
20230511:0511,76350.0,123.1,15.3,12.1,2.62,0.0
20230511:0611,245490.0,317.8,24.39,13.61,2.69,0.0
20230511:0711,425440.0,521.28,33.41,15.29,3.17,0.0
20230511:0811,585940.0,721.38,41.86,16.44,3.38,0.0
20230511:0911,718380.0,900.94,49.04,17.88,3.66,0.0
20230511:1011,772020.0,976.54,53.92,19.3,4.34,0.0
20230511:1111,575430.0,716.8,55.35,19.69,4.62,0.0
20230511:1211,418360.0,519.11,52.91,19.78,4.76,0.0
20230511:1311,503300.0,623.98,47.31,19.62,4.41,0.0
20230511:1411,364210.0,452.6,39.7,19.96,4.48,0.0
20230511:1511,290320.0,366.03,31.04,19.7,3.86,0.0
20230511:1611,136800.0,185.47,21.96,19.3,3.59,0.0
20230511:1711,42710.0,68.32,12.91,18.44,3.45,0.0
20230511:1811,3300.0,12.91,4.26,17.45,3.38,0.0
20230511:1911,0.0,0.0,0.0,16.38,2.83,0.0
20230511:2011,0.0,0.0,0.0,15.45,2.76,0.0
20230511:2111,0.0,0.0,0.0,14.66,2.76,0.0
20230511:2211,0.0,0.0,0.0,14.14,2.97,0.0
20230511:2311,0.0,0.0,0.0,13.33,3.17,0.0
20230512:0011,0.0,0.0,0.0,12.64,3.17,0.0
20230512:0111,0.0,0.0,0.0,11.97,3.03,0.0
20230512:0211,0.0,0.0,0.0,11.29,2.9,0.0
20230512:0311,0.0,0.0,0.0,10.53,2.83,0.0
20230512:0411,18640.0,35.29,6.71,10.08,2.83,0.0
20230512:0511,77190.0,111.72,15.5,10.93,2.83,0.0
20230512:0611,257220.0,331.61,24.59,12.71,3.17,0.0
20230512:0711,457370.0,558.47,33.61,14.96,3.52,0.0
20230512:0811,621180.0,765.92,42.08,16.65,3.59,0.0
20230512:0911,741780.0,930.5,49.27,18.13,4.0,0.0
20230512:1011,807800.0,1023.2,54.17,19.23,4.55,0.0
20230512:1111,747750.0,944.03,55.61,20.03,4.83,0.0
20230512:1211,785890.0,997.85,53.15,20.64,4.76,0.0
20230512:1311,696530.0,876.89,47.53,20.75,4.48,0.0
20230512:1411,552290.0,687.6,39.91,20.79,4.48,0.0
20230512:1511,398650.0,500.92,31.24,20.29,4.14,0.0
20230512:1611,196360.0,274.31,22.16,19.68,3.72,0.0
20230512:1711,34640.0,75.56,13.11,18.86,3.52,0.0
20230512:1811,8450.0,21.52,4.46,17.49,3.1,0.0
20230512:1911,0.0,0.0,0.0,16.32,3.1,0.0
20230512:2011,0.0,0.0,0.0,15.2,3.1,0.0
20230512:2111,0.0,0.0,0.0,14.31,3.1,0.0
20230512:2211,0.0,0.0,0.0,13.73,3.1,0.0
20230512:2311,0.0,0.0,0.0,13.22,3.1,0.0
20230513:0011,0.0,0.0,0.0,12.59,3.03,0.0
20230513:0111,0.0,0.0,0.0,11.96,2.9,0.0
20230513:0211,0.0,0.0,0.0,11.36,2.97,0.0
20230513:0311,0.0,0.0,0.0,11.08,3.03,0.0
20230513:0411,20520.0,37.88,6.91,10.68,3.03,0.0
20230513:0511,72850.0,126.55,15.69,11.48,2.97,0.0
