Latitude (decimal degrees):	52.522
Longitude (decimal degrees):	13.360
Elevation (m):	35
Radiation database:	PVGIS-SARAH3


Slope: 45 deg. 
Azimuth: - deg. 
Nominal power of the PV system (c-Si) (kWp):	1000.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20230430:1911,0.0,0.0,0.0,9.15,1.66,0.0
20230430:2011,0.0,0.0,0.0,7.16,1.86,0.0
20230430:2111,0.0,0.0,0.0,5.81,2.07,0.0
20230430:2211,0.0,0.0,0.0,4.89,2.21,0.0
20230430:2311,0.0,0.0,0.0,4.27,2.34,0.0
20230501:0011,0.0,0.0,0.0,3.85,2.41,0.0
20230501:0111,0.0,0.0,0.0,3.41,2.34,0.0
20230501:0211,0.0,0.0,0.0,3.04,2.28,0.0
20230501:0311,0.0,0.0,0.0,2.78,2.41,0.0
20230501:0411,13080.0,26.57,4.16,2.63,2.41,0.0
20230501:0511,523060.0,603.58,13.02,4.16,2.28,0.0
20230501:0611,596480.0,704.97,22.12,7.15,2.34,0.0
20230501:0711,525680.0,626.1,31.09,9.41,2.41,0.0
20230501:0811,656260.0,802.4,39.42,11.42,2.41,0.0
20230501:0911,813690.0,1023.48,46.42,13.12,2.69,0.0
20230501:1011,795670.0,1001.4,51.13,14.53,3.03,0.0
20230501:1111,549980.0,677.69,52.54,15.65,3.1,0.0
20230501:1211,749200.0,948.89,50.26,16.51,2.9,0.0
20230501:1311,685890.0,867.03,44.89,17.07,2.55,0.0
20230501:1411,724980.0,927.62,37.49,17.24,2.07,0.0
20230501:1511,609080.0,766.12,28.95,17.06,1.79,0.0
20230501:1611,180650.0,229.5,19.91,16.65,1.38,0.0
20230501:1711,121890.0,159.37,10.83,15.92,1.38,0.0
20230501:1811,0.0,0.88,2.09,14.48,1.52,0.0
20230501:1911,0.0,0.0,0.0,15.57,0.34,0.0
20230501:2011,0.0,0.0,0.0,14.03,1.1,0.0
20230501:2111,0.0,0.0,0.0,11.34,1.79,0.0
20230501:2211,0.0,0.0,0.0,10.36,2.07,0.0
20230501:2311,0.0,0.0,0.0,9.45,2.21,0.0
20230502:0011,0.0,0.0,0.0,8.76,2.41,0.0
20230502:0111,0.0,0.0,0.0,8.02,2.62,0.0
20230502:0211,0.0,0.0,0.0,7.47,2.62,0.0
20230502:0311,0.0,0.0,0.0,7.11,2.62,0.0
20230502:0411,220.0,6.17,4.42,6.91,2.62,0.0
20230502:0511,182360.0,220.65,13.27,7.99,2.69,0.0
20230502:0611,562070.0,665.41,22.37,9.67,3.1,0.0
20230502:0711,0.0,0.0,0.0,11.42,4.0,0.0
20230502:0811,236910.0,289.46,39.69,12.24,4.55,0.0
20230502:0911,141730.0,181.7,46.71,12.51,4.55,0.0
20230502:1011,109440.0,144.65,51.43,12.42,3.93,0.0
20230502:1111,148930.0,190.52,52.84,12.87,3.72,0.0
20230502:1211,211010.0,262.41,50.54,13.54,4.21,0.0
20230502:1311,662530.0,807.08,45.14,13.76,4.07,0.0
20230502:1411,540370.0,651.47,37.72,13.66,3.86,0.0
20230502:1511,161550.0,204.45,29.16,13.26,3.72,0.0
20230502:1611,446280.0,530.19,20.12,12.71,3.72,0.0
20230502:1711,322000.0,381.49,11.05,11.95,3.45,0.0
20230502:1811,0.0,1.76,2.32,11.11,2.97,0.0
20230502:1911,0.0,0.0,0.0,10.0,2.69,0.0
20230502:2011,0.0,0.0,0.0,9.45,2.34,0.0
20230502:2111,0.0,0.0,0.0,8.97,2.07,0.0
20230502:2211,0.0,0.0,0.0,8.26,1.86,0.0
20230502:2311,0.0,0.0,0.0,7.93,1.72,0.0
20230503:0011,0.0,0.0,0.0,7.7,1.86,0.0
20230503:0111,0.0,0.0,0.0,7.44,2.14,0.0
20230503:0211,0.0,0.0,0.0,6.93,2.34,0.0
20230503:0311,0.0,0.0,0.0,6.48,2.28,0.0
20230503:0411,14000.0,28.2,4.68,6.02,2.07,0.0
20230503:0511,515800.0,604.65,13.52,6.35,1.72,0.0
20230503:0611,669450.0,801.01,22.62,7.31,2.14,0.0
20230503:0711,754920.0,925.81,31.6,7.98,1.79,0.0
20230503:0811,800080.0,1001.76,39.95,9.2,1.59,0.0
20230503:0911,823940.0,1048.46,46.99,10.2,1.38,0.0
20230503:1011,828710.0,1061.97,51.72,10.57,1.24,0.0
20230503:1111,830770.0,1070.3,53.13,11.4,1.24,0.0
20230503:1211,827280.0,1066.48,50.81,11.97,1.31,0.0
20230503:1311,815860.0,1054.25,45.39,12.59,1.24,0.0
20230503:1411,779830.0,1009.93,37.95,13.3,0.97,0.0
20230503:1511,703300.0,900.91,29.38,13.44,0.69,0.0
20230503:1611,586160.0,733.32,20.33,13.31,0.55,0.0
20230503:1711,422620.0,515.71,11.26,13.05,0.41,0.0
20230503:1811,190.0,6.17,2.55,12.59,0.07,0.0
20230503:1911,0.0,0.0,0.0,10.03,1.31,0.0
20230503:2011,0.0,0.0,0.0,8.55,1.52,0.0
20230503:2111,0.0,0.0,0.0,6.92,1.86,0.0
20230503:2211,0.0,0.0,0.0,5.71,2.07,0.0
20230503:2311,0.0,0.0,0.0,5.0,2.14,0.0
20230504:0011,0.0,0.0,0.0,4.39,2.14,0.0
20230504:0111,0.0,0.0,0.0,3.81,2.07,0.0
20230504:0211,0.0,0.0,0.0,3.29,1.93,0.0
20230504:0311,0.0,0.0,0.0,2.95,1.79,0.0
20230504:0411,24170.0,40.75,4.93,2.85,1.72,0.0
20230504:0511,483080.0,562.33,13.76,4.4,1.24,0.0
20230504:0611,650560.0,791.16,22.86,7.8,1.1,0.0
20230504:0711,728890.0,912.58,31.84,10.1,1.1,0.0
20230504:0811,759910.0,974.35,40.21,12.27,0.97,0.0
20230504:0911,724780.0,934.7,47.26,13.92,0.9,0.0
20230504:1011,738910.0,960.5,52.01,14.97,0.97,0.0
20230504:1111,767560.0,1002.57,53.42,15.72,1.17,0.0
20230504:1211,681720.0,874.96,51.09,16.21,1.38,0.0
20230504:1311,674910.0,862.68,45.64,16.61,1.59,0.0
20230504:1411,711500.0,913.87,38.17,16.76,1.59,0.0
20230504:1511,507300.0,629.74,29.59,16.68,1.72,0.0
20230504:1611,404280.0,495.65,20.54,16.48,1.79,0.0
20230504:1711,65890.0,94.57,11.47,15.81,1.38,0.0
20230504:1811,0.0,2.65,2.77,14.43,1.93,0.0
20230504:1911,0.0,0.0,0.0,13.28,2.34,0.0
20230504:2011,0.0,0.0,0.0,12.32,2.62,0.0
20230504:2111,0.0,0.0,0.0,11.47,2.83,0.0
20230504:2211,0.0,0.0,0.0,10.62,2.76,0.0
20230504:2311,0.0,0.0,0.0,10.02,2.69,0.0
20230505:0011,0.0,0.0,0.0,9.37,2.55,0.0
20230505:0111,0.0,0.0,0.0,9.03,2.48,0.0
20230505:0211,0.0,0.0,0.0,8.7,2.55,0.0
20230505:0311,0.0,0.0,0.0,8.5,2.62,0.0
20230505:0411,206400.0,245.73,5.17,8.33,2.76,0.0
20230505:0511,423790.0,495.61,14.0,9.05,2.97,0.0
20230505:0611,431580.0,509.44,23.1,10.67,3.38,0.0
20230505:0711,734720.0,889.77,32.08,12.42,4.28,0.0
20230505:0811,785250.0,964.41,40.46,13.89,4.41,0.0
20230505:0911,810030.0,1004.96,47.53,15.3,4.55,0.0
20230505:1011,664050.0,816.73,52.3,16.42,4.76,0.0
20230505:1111,789060.0,985.36,53.71,17.43,4.9,0.0
20230505:1211,783160.0,980.02,51.35,18.11,4.97,0.0
20230505:1311,795700.0,996.49,45.89,18.47,5.1,0.0
20230505:1411,723410.0,896.45,38.4,18.47,5.31,0.0
20230505:1511,468480.0,569.23,29.81,18.18,5.31,0.0
20230505:1611,282810.0,345.89,20.75,17.6,4.83,0.0
20230505:1711,12410.0,27.34,11.69,16.49,4.76,0.0
20230505:1811,0.0,3.53,2.99,15.48,4.97,0.0
20230505:1911,0.0,0.0,0.0,14.5,5.38,0.0
20230505:2011,0.0,0.0,0.0,13.7,5.31,0.0
20230505:2111,0.0,0.0,0.0,12.91,5.31,0.0
20230505:2211,0.0,0.0,0.0,11.89,5.03,0.0
20230505:2311,0.0,0.0,0.0,10.51,4.76,0.0
20230506:0011,0.0,0.0,0.0,9.86,4.76,0.0
20230506:0111,0.0,0.0,0.0,9.42,4.69,0.0
20230506:0211,0.0,0.0,0.0,9.11,4.55,0.0
20230506:0311,0.0,0.0,0.0,8.92,4.07,0.0
20230506:0411,42960.0,64.33,5.41,8.76,3.72,0.0
20230506:0511,9860.0,22.93,14.23,8.83,3.52,0.0
20230506:0611,16130.0,31.75,23.33,9.02,3.1,0.0
20230506:0711,48590.0,72.33,32.32,8.87,2.83,0.0
20230506:0811,108500.0,142.01,40.71,9.62,3.38,0.0
20230506:0911,119100.0,154.36,47.79,10.16,3.72,0.0
20230506:1011,92760.0,124.37,52.58,10.41,3.66,0.0
20230506:1111,93430.0,125.25,53.99,10.61,3.59,0.0
20230506:1211,87270.0,118.19,51.62,10.61,3.24,0.0
20230506:1311,81120.0,111.14,46.13,10.73,3.17,0.0
20230506:1411,40920.0,63.51,38.62,10.49,3.17,0.0
20230506:1511,51140.0,75.85,30.02,10.58,3.24,0.0
20230506:1611,63000.0,89.97,20.96,10.76,3.38,0.0
20230506:1711,114240.0,146.83,11.89,10.68,3.52,0.0
20230506:1811,0.0,2.65,3.21,10.44,3.17,0.0
20230506:1911,0.0,0.0,0.0,9.18,2.62,0.0
20230506:2011,0.0,0.0,0.0,8.91,2.55,0.0
20230506:2111,0.0,0.0,0.0,8.63,2.76,0.0
20230506:2211,0.0,0.0,0.0,8.14,2.76,0.0
20230506:2311,0.0,0.0,0.0,7.94,2.69,0.0
20230507:0011,0.0,0.0,0.0,7.59,2.62,0.0
20230507:0111,0.0,0.0,0.0,7.58,2.55,0.0
20230507:0211,0.0,0.0,0.0,7.37,2.55,0.0
20230507:0311,0.0,0.0,0.0,7.11,2.62,0.0
20230507:0411,0.0,4.41,5.65,7.1,2.76,0.0
20230507:0511,25730.0,44.1,14.46,7.66,2.76,0.0
20230507:0611,256600.0,304.22,23.56,8.5,4.14,0.0
20230507:0711,350380.0,413.29,32.55,9.71,4.34,0.0
20230507:0811,676170.0,810.13,40.95,11.05,4.41,0.0
20230507:0911,640460.0,770.75,48.05,12.2,4.48,0.0
20230507:1011,481160.0,578.04,52.85,13.11,4.55,0.0
20230507:1111,587540.0,710.89,54.27,13.85,4.62,0.0
20230507:1211,695930.0,850.54,51.88,14.54,4.69,0.0
20230507:1311,679770.0,830.63,46.36,15.03,4.69,0.0
20230507:1411,592560.0,717.7,38.84,15.15,4.76,0.0
20230507:1511,427790.0,513.09,30.22,14.84,4.76,0.0
20230507:1611,481250.0,574.43,21.16,14.33,4.48,0.0
20230507:1711,188040.0,231.58,12.1,13.66,3.86,0.0
20230507:1811,910.0,7.94,3.42,12.48,3.45,0.0
20230507:1911,0.0,0.0,0.0,10.87,3.52,0.0
20230507:2011,0.0,0.0,0.0,10.09,3.59,0.0
20230507:2111,0.0,0.0,0.0,9.52,3.72,0.0
20230507:2211,0.0,0.0,0.0,8.84,3.59,0.0
20230507:2311,0.0,0.0,0.0,8.18,3.31,0.0
20230508:0011,0.0,0.0,0.0,7.43,3.1,0.0
20230508:0111,0.0,0.0,0.0,6.83,3.1,0.0
20230508:0211,0.0,0.0,0.0,6.27,3.24,0.0
20230508:0311,0.0,0.0,0.0,5.86,3.38,0.0
20230508:0411,203080.0,239.19,5.87,5.64,3.52,0.0
20230508:0511,559810.0,647.37,14.68,6.4,3.72,0.0
20230508:0611,715000.0,844.08,23.78,7.77,4.07,0.0
20230508:0711,795470.0,952.95,32.78,9.47,4.62,0.0
20230508:0811,848810.0,1029.83,41.19,11.04,4.97,0.0
20230508:0911,880990.0,1078.55,48.31,12.52,5.31,0.0
20230508:1011,888450.0,1094.59,53.12,13.75,5.45,0.0
20230508:1111,889680.0,1101.43,54.54,14.76,5.52,0.0
20230508:1211,884080.0,1099.42,52.14,15.48,5.38,0.0
20230508:1311,875100.0,1090.58,46.6,15.91,5.24,0.0
20230508:1411,836490.0,1038.14,39.05,16.08,5.17,0.0
20230508:1511,766610.0,941.88,30.43,15.92,5.1,0.0
20230508:1611,634090.0,767.04,21.36,15.44,4.76,0.0
20230508:1711,440950.0,526.45,12.31,14.61,3.93,0.0
20230508:1811,12150.0,26.24,3.63,13.28,3.93,0.0
20230508:1911,0.0,0.0,0.0,12.4,4.0,0.0
20230508:2011,0.0,0.0,0.0,11.44,4.07,0.0
20230508:2111,0.0,0.0,0.0,10.69,4.14,0.0
20230508:2211,0.0,0.0,0.0,10.09,4.14,0.0
20230508:2311,0.0,0.0,0.0,9.55,4.14,0.0
20230509:0011,0.0,0.0,0.0,9.03,4.14,0.0
20230509:0111,0.0,0.0,0.0,8.52,4.07,0.0
20230509:0211,0.0,0.0,0.0,7.98,3.79,0.0
20230509:0311,0.0,0.0,0.0,7.38,3.52,0.0
20230509:0411,280060.0,325.34,6.1,6.89,3.38,0.0
20230509:0511,541560.0,629.26,14.9,7.44,3.59,0.0
20230509:0611,699340.0,828.45,23.99,8.82,4.07,0.0
20230509:0711,789760.0,950.53,33.0,11.02,4.9,0.0
20230509:0811,841770.0,1026.25,41.42,12.42,5.1,0.0
20230509:0911,868580.0,1068.52,48.56,13.75,5.31,0.0
20230509:1011,871550.0,1078.09,53.39,14.91,5.45,0.0
20230509:1111,869010.0,1078.69,54.81,15.86,5.59,0.0
20230509:1211,860570.0,1070.1,52.39,16.63,5.72,0.0
20230509:1311,857950.0,1067.45,46.83,17.12,5.86,0.0
20230509:1411,829660.0,1028.55,39.26,17.36,5.93,0.0
20230509:1511,737890.0,905.25,30.63,17.31,5.79,0.0
20230509:1611,632370.0,766.95,21.56,16.94,5.45,0.0
20230509:1711,489350.0,587.56,12.51,16.2,4.55,0.0
20230509:1811,34780.0,55.74,3.84,14.98,4.34,0.0
20230509:1911,0.0,0.0,0.0,14.21,4.48,0.0
20230509:2011,0.0,0.0,0.0,13.39,4.55,0.0
20230509:2111,0.0,0.0,0.0,12.76,4.41,0.0
20230509:2211,0.0,0.0,0.0,12.15,4.28,0.0
20230509:2311,0.0,0.0,0.0,11.52,4.07,0.0
20230510:0011,0.0,0.0,0.0,10.88,4.0,0.0
20230510:0111,0.0,0.0,0.0,10.34,4.07,0.0
20230510:0211,0.0,0.0,0.0,9.93,4.21,0.0
20230510:0311,0.0,0.0,0.0,9.63,4.28,0.0
20230510:0411,226660.0,268.74,6.32,9.48,4.34,0.0
20230510:0511,513440.0,599.91,15.11,10.16,4.48,0.0
20230510:0611,669090.0,799.22,24.2,11.57,4.34,0.0
20230510:0711,763320.0,926.2,33.21,13.33,4.97,0.0
20230510:0811,814190.0,1002.63,41.65,14.86,5.03,0.0
20230510:0911,836860.0,1043.71,48.8,16.32,4.9,0.0
20230510:1011,837030.0,1053.96,53.65,17.62,4.69,0.0
20230510:1111,827390.0,1048.34,55.07,18.7,4.55,0.0
20230510:1211,818880.0,1039.8,52.64,19.74,4.76,0.0
20230510:1311,807100.0,1029.18,47.06,20.35,4.48,0.0
20230510:1411,751680.0,954.16,39.47,20.32,4.14,0.0
20230510:1511,535560.0,666.09,30.83,20.29,3.72,0.0
20230510:1611,424900.0,527.45,21.76,19.49,2.21,0.0
20230510:1711,296260.0,367.44,12.71,18.44,1.24,0.0
20230510:1811,3980.0,14.11,4.05,16.93,0.76,0.0
20230510:1911,0.0,0.0,0.0,15.42,1.93,0.0
20230510:2011,0.0,0.0,0.0,14.15,1.86,0.0
20230510:2111,0.0,0.0,0.0,12.75,1.66,0.0
20230510:2211,0.0,0.0,0.0,12.29,1.31,0.0
20230510:2311,0.0,0.0,0.0,13.26,0.69,0.0
20230511:0011,0.0,0.0,0.0,12.84,0.41,0.0
20230511:0111,0.0,0.0,0.0,10.56,1.45,0.0
20230511:0211,0.0,0.0,0.0,10.28,1.93,0.0
20230511:0311,0.0,0.0,0.0,10.57,2.34,0.0
20230511:0411,138720.0,173.72,6.53,11.07,2.62,0.0
20230511:0511,365830.0,435.19,15.32,12.1,2.69,0.0
20230511:0611,590680.0,718.48,24.41,13.62,2.69,0.0
20230511:0711,673290.0,832.09,33.42,15.33,3.17,0.0
20230511:0811,741700.0,930.01,41.87,16.52,3.38,0.0
20230511:0911,792580.0,1005.53,49.04,17.92,3.66,0.0
20230511:1011,786560.0,995.52,53.9,19.28,4.48,0.0
20230511:1111,569020.0,707.9,55.33,19.65,4.62,0.0
20230511:1211,415450.0,514.8,52.88,19.76,4.76,0.0
20230511:1311,548750.0,681.19,47.28,19.62,4.41,0.0
20230511:1411,428650.0,529.68,39.68,19.89,4.41,0.0
20230511:1511,429250.0,529.49,31.02,19.69,3.86,0.0
20230511:1611,214600.0,270.28,21.95,19.29,3.66,0.0
20230511:1711,52160.0,79.08,12.9,18.41,3.52,0.0
20230511:1811,3480.0,13.23,4.26,17.37,3.45,0.0
20230511:1911,0.0,0.0,0.0,16.34,2.83,0.0
20230511:2011,0.0,0.0,0.0,15.46,2.76,0.0
20230511:2111,0.0,0.0,0.0,14.71,2.9,0.0
20230511:2211,0.0,0.0,0.0,14.17,3.1,0.0
20230511:2311,0.0,0.0,0.0,13.37,3.24,0.0
20230512:0011,0.0,0.0,0.0,12.65,3.17,0.0
20230512:0111,0.0,0.0,0.0,11.97,3.03,0.0
20230512:0211,0.0,0.0,0.0,11.28,2.9,0.0
20230512:0311,0.0,0.0,0.0,10.51,2.83,0.0
20230512:0411,196720.0,237.26,6.74,10.06,2.9,0.0
20230512:0511,163160.0,202.39,15.52,10.92,2.83,0.0
20230512:0611,643150.0,779.65,24.61,12.69,3.1,0.0
20230512:0711,742280.0,919.53,33.62,14.92,3.52,0.0
20230512:0811,793360.0,999.68,42.08,16.64,3.59,0.0
20230512:0911,819640.0,1041.56,49.27,18.15,3.93,0.0
20230512:1011,821630.0,1043.25,54.15,19.26,4.55,0.0
20230512:1111,743720.0,938.4,55.58,20.03,4.83,0.0
20230512:1211,811550.0,1035.03,53.13,20.61,4.69,0.0
20230512:1311,794930.0,1014.24,47.5,20.74,4.48,0.0
20230512:1411,740170.0,937.27,39.88,20.78,4.48,0.0
20230512:1511,709280.0,894.18,31.22,20.28,4.07,0.0
20230512:1611,595150.0,739.38,22.14,19.67,3.66,0.0
20230512:1711,452820.0,553.69,13.1,18.86,3.45,0.0
20230512:1811,92110.0,124.28,4.46,17.43,3.03,0.0
20230512:1911,0.0,0.0,0.0,16.24,3.24,0.0
20230512:2011,0.0,0.0,0.0,15.11,3.1,0.0
20230512:2111,0.0,0.0,0.0,14.18,3.1,0.0
20230512:2211,0.0,0.0,0.0,13.56,3.1,0.0
20230512:2311,0.0,0.0,0.0,13.03,3.1,0.0
20230513:0011,0.0,0.0,0.0,12.42,3.03,0.0
20230513:0111,0.0,0.0,0.0,11.81,2.97,0.0
20230513:0211,0.0,0.0,0.0,11.24,2.97,0.0
20230513:0311,0.0,0.0,0.0,10.98,3.03,0.0
20230513:0411,171680.0,209.91,6.94,10.62,3.03,0.0
20230513:0511,476970.0,565.34,15.71,11.45,3.03,0.0
20230513:0611,659310.0,801.43,24.8,12.98,3.17,0.0
20230513:0711,743300.0,923.72,33.82,15.33,3.45,0.0
20230513:0811,795820.0,1004.0,42.29,16.78,3.59,0.0
20230513:0911,822070.0,1043.64,49.49,18.07,4.0,0.0
20230513:1011,819830.0,1040.41,54.39,19.04,4.48,0.0
20230513:1111,805820.0,1021.04,55.83,19.84,4.9,0.0
20230513:1211,812330.0,1032.22,53.36,19.89,4.69,0.0
20230513:1311,684680.0,861.3,47.72,20.2,4.48,0.0
20230513:1411,577610.0,720.31,40.08,20.08,4.07,0.0
20230513:1511,685580.0,861.71,31.41,19.95,3.93,0.0
20230513:1611,20290.0,38.81,22.33,19.53,3.45,0.0
20230513:1711,36530.0,59.93,13.29,18.77,2.9,0.0
20230513:1811,24030.0,42.86,4.66,17.24,2.21,0.0
20230513:1911,0.0,0.0,0.0,15.64,2.14,0.0
20230513:2011,0.0,0.0,0.0,13.89,2.07,0.0
20230513:2111,0.0,0.0,0.0,12.16,2.0,0.0
20230513:2211,0.0,0.0,0.0,10.78,2.0,0.0
20230513:2311,0.0,0.0,0.0,9.8,2.0,0.0
20230514:0011,0.0,0.0,0.0,9.06,2.07,0.0
20230514:0111,0.0,0.0,0.0,8.53,2.14,0.0
20230514:0211,0.0,0.0,0.0,8.13,2.28,0.0
20230514:0311,0.0,0.0,0.0,7.76,2.28,0.0
20230514:0411,302290.0,353.45,7.13,7.74,2.21,0.0
20230514:0511,480310.0,571.24,15.9,9.79,1.72,0.0
20230514:0611,362620.0,438.27,24.99,13.22,1.86,0.0
20230514:0711,228960.0,286.19,34.01,15.66,2.07,0.0
20230514:0811,536350.0,671.36,42.49,17.32,1.93,0.0
20230514:0911,722650.0,928.79,49.71,18.75,2.41,0.0
20230514:1011,127020.0,170.23,54.63,19.58,3.31,0.0
20230514:1111,100510.0,138.48,56.07,19.64,4.07,0.0
20230514:1211,127970.0,171.11,53.59,19.46,3.86,0.0
20230514:1311,60260.0,89.97,47.93,19.82,3.72,0.0
20230514:1411,45320.0,71.44,40.28,19.82,3.59,0.0
20230514:1511,198360.0,253.63,31.6,19.49,3.17,0.0
20230514:1611,320920.0,397.29,22.51,19.15,2.62,0.0
20230514:1711,411880.0,506.94,13.48,18.65,2.21,0.0
20230514:1811,78470.0,108.66,4.86,17.34,2.0,0.0
20230514:1911,0.0,0.0,0.0,15.54,2.34,0.0
20230514:2011,0.0,0.0,0.0,14.56,2.34,0.0
20230514:2111,0.0,0.0,0.0,13.69,2.28,0.0
20230514:2211,0.0,0.0,0.0,12.72,2.14,0.0
20230514:2311,0.0,0.0,0.0,11.54,1.93,0.0
20230515:0011,0.0,0.0,0.0,10.43,1.72,0.0
20230515:0111,0.0,0.0,0.0,9.85,1.59,0.0
20230515:0211,0.0,0.0,0.0,9.48,1.52,0.0
20230515:0311,0.0,0.0,0.0,8.95,1.59,0.0
20230515:0411,206240.0,247.78,7.32,8.84,1.52,0.0
20230515:0511,478500.0,574.92,16.09,10.6,1.17,0.0
20230515:0611,653270.0,818.04,25.17,13.82,1.31,0.0
20230515:0711,448840.0,552.98,34.2,15.16,1.45,0.0
20230515:0811,177970.0,229.18,42.69,17.32,2.07,0.0
20230515:0911,125260.0,167.59,49.92,18.55,2.69,0.0
20230515:1011,187400.0,241.29,54.86,18.66,3.17,0.0
20230515:1111,146910.0,193.16,56.31,18.52,2.97,0.0
20230515:1211,697200.0,890.56,53.82,18.73,2.62,0.0
20230515:1311,588360.0,740.34,48.14,19.28,2.97,0.0
20230515:1411,158240.0,207.39,40.47,19.82,3.45,0.0
20230515:1511,414440.0,511.58,31.78,19.79,3.86,0.0
20230515:1611,158870.0,205.48,22.7,18.91,3.45,0.0
20230515:1711,14230.0,29.99,13.67,16.58,2.69,0.0
20230515:1811,13410.0,28.42,5.05,15.8,2.21,0.0
20230515:1911,0.0,0.0,0.0,15.26,2.62,0.0
20230515:2011,0.0,0.0,0.0,14.07,3.1,0.0
20230515:2111,0.0,0.0,0.0,13.37,3.17,0.0
20230515:2211,0.0,0.0,0.0,13.0,3.31,0.0
20230515:2311,0.0,0.0,0.0,12.6,3.31,0.0
20230516:0011,0.0,0.0,0.0,12.17,3.31,0.0
20230516:0111,0.0,0.0,0.0,11.63,3.45,0.0
20230516:0211,0.0,0.0,0.0,11.15,3.45,0.0
20230516:0311,0.0,0.0,0.0,10.68,3.52,0.0
20230516:0411,200.0,6.17,7.51,10.43,3.79,0.0
20230516:0511,16640.0,32.64,16.27,10.63,4.07,0.0
20230516:0611,43730.0,67.03,25.35,11.09,4.21,0.0
20230516:0711,113310.0,148.18,34.38,10.91,3.86,0.0
20230516:0811,142360.0,181.7,42.88,11.64,4.69,0.0
20230516:0911,173900.0,218.47,50.13,12.54,4.83,0.0
20230516:1011,105830.0,141.13,55.09,13.73,4.76,0.0
20230516:1111,208830.0,261.13,56.54,14.65,4.55,0.0
20230516:1211,186650.0,236.01,54.04,15.19,4.41,0.0
20230516:1311,431860.0,525.17,48.34,15.63,4.21,0.0
20230516:1411,346030.0,421.88,40.66,15.88,4.14,0.0
20230516:1511,487450.0,589.84,31.96,15.95,4.28,0.0
20230516:1611,266940.0,325.37,22.88,15.63,4.48,0.0
20230516:1711,67430.0,95.98,13.85,14.8,4.34,0.0
20230516:1811,51380.0,75.51,5.24,13.57,3.66,0.0
20230516:1911,0.0,0.0,0.0,12.24,3.1,0.0
20230516:2011,0.0,0.0,0.0,11.21,2.9,0.0
20230516:2111,0.0,0.0,0.0,10.28,2.97,0.0
20230516:2211,0.0,0.0,0.0,9.48,3.1,0.0
20230516:2311,0.0,0.0,0.0,8.84,3.03,0.0
20230517:0011,0.0,0.0,0.0,8.3,2.9,0.0
20230517:0111,0.0,0.0,0.0,7.83,2.9,0.0
20230517:0211,0.0,0.0,0.0,7.48,2.97,0.0
20230517:0311,0.0,0.0,0.0,7.23,3.03,0.0
20230517:0411,119280.0,149.82,7.69,7.36,3.03,0.0
20230517:0511,483310.0,565.09,16.44,8.47,3.03,0.0
20230517:0611,309500.0,364.92,25.52,9.49,4.48,0.0
20230517:0711,657300.0,779.89,34.55,9.67,4.34,0.0
20230517:0811,812890.0,986.86,43.06,10.44,4.21,0.0
20230517:0911,853750.0,1047.02,50.33,11.27,4.21,0.0
20230517:1011,855300.0,1053.49,55.31,12.14,4.28,0.0
20230517:1111,850260.0,1047.26,56.77,12.68,4.48,0.0
20230517:1211,848590.0,1046.01,54.26,13.32,4.69,0.0
20230517:1311,851350.0,1053.98,48.55,13.58,4.41,0.0
20230517:1411,818760.0,1014.49,40.85,13.82,4.0,0.0
20230517:1511,669450.0,814.21,32.14,13.83,3.93,0.0
20230517:1611,556850.0,667.98,23.06,13.55,3.86,0.0
20230517:1711,463050.0,550.48,14.03,13.01,3.52,0.0
20230517:1811,214720.0,259.64,5.43,12.27,2.62,0.0
20230517:1911,0.0,0.0,0.0,11.11,2.55,0.0
20230517:2011,0.0,0.0,0.0,10.02,2.14,0.0
20230517:2111,0.0,0.0,0.0,9.19,2.0,0.0
20230517:2211,0.0,0.0,0.0,8.57,2.07,0.0
20230517:2311,0.0,0.0,0.0,8.26,2.14,0.0
20230518:0011,0.0,0.0,0.0,7.95,2.07,0.0
20230518:0111,0.0,0.0,0.0,7.67,1.93,0.0
20230518:0211,0.0,0.0,0.0,7.48,1.93,0.0
20230518:0311,0.0,0.0,0.0,7.14,2.0,0.0
20230518:0411,203060.0,242.21,7.86,7.11,1.86,0.0
20230518:0511,523480.0,617.92,16.61,8.02,2.0,0.0
20230518:0611,664080.0,801.36,25.68,9.11,2.21,0.0
20230518:0711,749200.0,934.19,34.72,9.88,1.45,0.0
20230518:0811,462740.0,562.68,43.24,11.36,1.38,0.0
20230518:0911,383530.0,466.81,50.53,12.44,1.93,0.0
20230518:1011,496560.0,607.31,55.52,12.91,2.14,0.0
20230518:1111,642160.0,797.15,56.99,13.29,2.21,0.0
20230518:1211,712980.0,893.23,54.48,13.61,2.28,0.0
20230518:1311,708970.0,887.15,48.74,13.9,2.34,0.0
20230518:1411,716880.0,894.8,41.03,13.97,2.48,0.0
20230518:1511,394470.0,477.84,32.32,13.9,2.48,0.0
20230518:1611,288320.0,349.97,23.23,13.73,2.41,0.0
20230518:1711,517070.0,625.87,14.21,13.46,2.07,0.0
20230518:1811,94010.0,124.82,5.61,13.1,1.38,0.0
20230518:1911,0.0,0.0,0.0,12.79,2.21,0.0
20230518:2011,0.0,0.0,0.0,11.86,2.76,0.0
20230518:2111,0.0,0.0,0.0,10.62,3.45,0.0
20230518:2211,0.0,0.0,0.0,9.64,3.24,0.0
